1;Аппарат кассовый, Атол 30Ф, с фискальной памятью;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
143;Сетевое оборудование, коммутатор, HP, 1920-48G,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
144;Сетевое оборудование, коммутатор, HP, 1920-48G,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
145;Сетевое оборудование, коммутатор, Dahua, DH-(PFS3110)-8P-96,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
146;Сетевое оборудование, коммутатор, Dahua, DH-(PFS3110)-8P-96,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
147;Сетевое оборудование, роутер, ZyXEL, Keenetic,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
148;"Сетевое оборудование, шкаф телекоммуникационный, CABEUS, 19"" 9U,";Управление Офис 1 (Земляной вал, 61 стр. 2);3;1;
149;"Сетевое оборудование, шкаф телекоммуникационный, CABEUS, 19"" 9U,";Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
150;Сетевое оборудование, коммутатор, HP, 1910-48G,;Управление Офис 1 (Земляной вал, 61 стр. 2);6;1;
151;Сетевое оборудование, коммутатор, HP, 1910-48G,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
152;Сетевое оборудование, коммутатор, HP, PS1810-8G,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
153;Система контроля, видеонаблюдение, видеорегистратор,;Управление Офис 1 (Земляной вал, 61 стр. 2);6;1;
154;Система контроля, видеонаблюдение, видеорегистратор,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
155;Система контроля, видеонаблюдение, IP камера Dahua DH-IPC-HFW2231TP-ZS,;Управление Офис 1 (Земляной вал, 61 стр. 2);10;1;
156;Система контроля, доступ, видеорегистратор,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
157;Система контроля, видеонаблюдение, видеорегистратор DS-7316HI-ST,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
158;Система контроля, доступ, турникет,;Управление Офис 1 (Земляной вал, 61 стр. 2);4;1;
159;Система контроля, доступ, турникет,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
160;Система контроля, доступ, контроллер Sphinx E500,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
161;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);35;1;
162;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);4;1;
163;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
164;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);6;1;
165;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
166;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);3;1;
167;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);3;1;
168;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);5;1;
169;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);5;1;
170;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);5;1;
171;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);3;1;
172;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);5;1;
173;Система контроля, видеонаблюдение, видеокамера,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
174;Система контроля, видеонаблюдение, видеорегистратор DHI-NVR-5216-4KS2,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
175;Сканер, Canon, CanoScan LiDE 400;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
176;Сканер, Canon, P 215 DMS;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
177;Сканер, Canon, P-215 II;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
178;Сканер, Canon, P-215 II;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
179;Сканер, Canon, DR-C125;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
180;"Сумка, 15,6"", для ноутбука, нейлон,";Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
181;Телефон мобильный, Samsung, Galaxy A01 SM-A015F;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
182;Телефон мобильный, Samsung,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
183;Телефон мобильный, Huawei, Honor 9A;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
184;Телефон стационарный, системный Panasonic KX-DT543RUB;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
185;Телефон стационарный, IP-телефон Panasonic KX-NT511ARUW;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
186;Телефон стационарный, IP-телефон Panasonic KX-NT511ARUW;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
187;Телефон стационарный, системный Panasonic KX-DT521RU;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
188;Телефон стационарный, системный Panasonic KX-DT521RU;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
189;Телефон стационарный, системный Panasonic KX-DT521RU;Управление Офис 1 (Земляной вал, 61 стр. 2);2;1;
190;Телефон стационарный, проводной цифровой Panasonic KX-DT546RU;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
191;Телефон стационарный, аппарат телефонный Panasonic KX-DT521RU;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
192;Телефон стационарный, проводной цифровой Panasonic KX-DT321RU;Управление Офис 1 (Земляной вал, 61 стр. 2);11;1;
193;Телефон стационарный, проводной цифровой Panasonic KX-DT321RU;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
194;Холодильник, Смоленск 417,;Управление Офис 1 (Земляной вал, 61 стр. 2);1;1;
1;Аппарат для нагрева и охлаждения воды, HotFrost бутыль 19л 220U,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
2;Дрель, -шуруповерт аккумуляторная BOSCH GSB 18-2-LI Plus,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
3;Дрель, -шуруповерт аккумуляторная BOSCH GSB 120-LI,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
4;ИБП, APC, BR900MI,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
5;ИБП, APC, Back-UPS Pro 900,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);3;2;
6;ИБП, APC, Back-RS900VA(BR900GI),;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
7;Инструмент обжимной, пресс-клещи (кримпер) CP-376,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
8;Клавиатура, USB Logitech Desktop K120,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
9;Компьютер, персональный компьютер, Dell Optiplex 3050 MT Windows 10,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
10;Компьютер, персональный компьютер, Dell 3470-0908 Core i3-8100, 4 Gb, 1 Tb, Linux,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
11;Компьютер, системный блок, Dell Vostro 3671 i3-9100, 4 Gb, 1 Tb, Dos,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);5;2;
12;Компьютер, системный блок, Dell Vostro 3671 i3-9100, 4 Gb, 1 Tb, Dos,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
13;Компьютер, персональный компьютер, Dell Vostro 3268, Intel Core i57400/DDR4 4GB/1000GB Dos,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
14;Компьютер, персональный компьютер, Dell Vostro 3670-0939 Core i3-8100, 4 Gb, 1 Tb, Linux,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
15;Компьютер, персональный компьютер, Dell Vostro 3670-0939 Core i3-8100, 4 Gb, 1 Tb, Linux,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
16;Компьютер, персональный компьютер, Dell Vostro 3670-0939 Core i3-8100, 4 Gb, 1 Tb, Linux,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
17;Компьютер, персональный компьютер, Dell Vostro 3670-0939 Core i3-8100, 4 Gb, 1 Tb, Linux,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
18;Компьютер, системный блок, Dell Vostro 3671 i3-9100, 4 Gb, 1 Tb, Windows 10 Professional,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
19;Компьютер, системный блок, HP 400 ProDesk G2 MT Core i5-4590S, 4 Gb, 500 Gb, Dos,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
20;Компьютер, персональный компьютер, HP 400 G3PD MT i56500 Dos,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
21;Компьютер, Системный блок, Intel Core i7-6700 Без предустановленного ПО,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
22;Компьютер, персональный компьютер, HP ProDesk 490 G3 MT i7-6700, 8GB, 1 Tb, Windows 10,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
23;Компьютер, системный блок, Lenovo IdeaCentre 90hx001brs Без предустановленного ПО,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
24;Компьютер, системный блок, Dell Vostro 3888 i3, 8GB, 256Gb SSD, Windows 10,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
25;Компьютер, системный блок, Dell Vostro 3888 i3, 8GB, 256Gb SSD, Windows 10,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
26;Компьютер, системный блок, Dell Vostro 3681 Core i3-10100, 8GB, 1 Tb, Windows 10 Professional,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
27;Компьютер, системный блок, Dell Vostro 3681 Core i3-10100, 8GB, 1 Tb, Windows 10 Professional,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);8;2;
28;"Монитор, Samsung S22E200NY 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
29;"Монитор, Samsung 27""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
30;"Монитор, Samsung S22E390H 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
31;"Монитор, Samsung S24E390HL 23.6""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
32;"Монитор, Samsung 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
33;"Монитор, Samsung 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
34;"Монитор(8528521000), Samsung S22E200B 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
35;"Монитор(8528521000), Dell 24""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
36;"Монитор(8528521000), Dell 24""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
37;"Монитор(8528521000), Dell E2218HN 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
38;"Монитор(8528599009), Acer 24""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
39;"Монитор(8528599009), Dell E2420HS 23.8""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
40;"Монитор(8528599009), Dell 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
41;"Монитор(8528599009), Dell 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
42;"Монитор(8528599009), Dell E2218HN 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
43;"Монитор(8528599009), Dell E2218HN 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
44;"Монитор(8528599009), Dell E2218HN 21.5""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
45;"Монитор(8528599009), Samsung S27E390H 27""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
46;"Монитор(8528599009), Dell E2418HN 23.8""";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);3;2;
47;МФУ (принтер, копир, факс), Ricoh MP 2014AD,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
48;МФУ (принтер, копир, факс), Xerox WC 7225,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
49;МФУ (принтер, копир, факс), KYOCERA Ecosys M2540dn,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
50;Принтер, Xerox, Phaser 3260DNI;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
51;Принтер, Xerox, Phaser 3260DNI;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
52;Принтер, HP, LaserJet Enterprise M601dn;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
53;Принтер, HP, LaserJet Pro M402dne;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
54;Сетевое оборудование, коммутатор, ZyXEL, GS1900-24,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
55;Сетевое оборудование, коммутатор, HP, HPE 1820 24G,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
56;Сетевое оборудование, коммутатор, HP, 1910-8 Switch,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
57;Сетевое оборудование, коммутатор, Falcon Eye, FE-104-POE-S,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
58;Сетевое оборудование, коммутатор, HP, HPE OfficeConnect 1950, JG960A,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
59;Сетевое оборудование, маршрутизатор, Cisco, 880,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
60;Сетевое оборудование, коммутатор, HP, 1920-48G,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
61;Сетевое оборудование, коммутатор, HP, 1920-48G,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);5;2;
62;"Сетевое оборудование, шкаф телекоммуникационный, CABEUS, 19"" 9U,";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
63;"Сетевое оборудование, шкаф телекоммуникационный, CABEUS, 19"" 9U,";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
64;Сетевое оборудование, коммутатор, TP-Link, TL-SF1005P,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
65;Сетевое оборудование, коммутатор, Dahua, DH-PFS3009-8ET-96,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
66;Система контроля, видеонаблюдение, видеорегистратор,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
67;Система контроля, видеонаблюдение, IP камера Dahua DH-IPC-HFW2231TP-ZS,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
68;Система контроля, видеонаблюдение, IP камера Dahua DH-IPC-HFW2231TP-ZS,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);6;2;
69;Система контроля, видеонаблюдение, видеорегистратор DHI-NVR-2208-4KS2,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
70;Система контроля, видеонаблюдение, видеорегистратор DHI-NVR4116HS-4KS2,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
71;Система контроля, видеонаблюдение, IP камера HiWatch DS-l202,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
72;Система контроля, видеонаблюдение, видеорегистратор Dahua DHI-XVR5216AN-S2,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
73;Система контроля, видеонаблюдение, видеорегистратор DHI-NVR4216-4KS2/L,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
74;Система контроля, видеонаблюдение, видеокамера,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
75;Система контроля, видеонаблюдение, видеокамера,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);3;2;
76;Система контроля, видеонаблюдение, IP камера HiWatch DS-I122,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);9;2;
77;Система контроля, видеонаблюдение, IP камера Falcon Eye FE-IPC-DL200P,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
78;Система контроля, видеонаблюдение, видеорегистратор DHI-NVR2104-4KS2,;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
79;Сканер, Canon, CanoScan LiDE 400;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
80;"Телевизор, Mystery 24"", LED";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
81;"Телевизор, Mystery 32"", LED";ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
82;Телефон стационарный, системный Panasonic KX-DT521RU;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
83;Телефон стационарный, аппарат телефонный Ritmix RT-320;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
84;Телефон стационарный, аппарат телефонный Ritmix RT-320;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
85;Телефон стационарный, аппарат телефонный Panasonic KX-DT521RU;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);2;2;
86;Телефон стационарный, аппарат телефонный Panasonic KX-TS2352RU;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
87;Телефон стационарный, аппарат телефонный Panasonic KX-TS2352RU;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
88;Телефон стационарный, аппарат телефонный Panasonic KX-HDV100RUB;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
89;Тестер кабельный, универсальный, МТ-7068;ПБ Бирюлево Офис 2 (ул.Подольских курсантов, 22Б);1;2;
